Phase,Phi1,Phi,Phi2,KAM,Y,X
1,77.39377,123.47434,9.81199,2.379859,0,3
1,79.50377,123.99738,11.07979,2.48922,1,3
1,78.30514,125.37112,11.12477,0.7285111,2,3
1,83.78495,133.12892,47.49617,1.220482,3,3
1,86.11269,133.10682,47.72272,1.30685,4,3
1,86.35186,133.55676,47.36327,0.8848498,5,3
1,87.62445,132.90389,47.48211,0.8929416,6,3
1,87.08559,132.54564,46.3605,0.7196261,7,3
1,88.91794,134.3676,47.57734,1.329732,8,3
1,87.62601,133.05872,46.35284,0.7478795,9,3
1,88.70185,133.39214,47.57115,0.619714,10,3
1,87.99895,132.96136,46.96678,0.6657534,11,3
1,85.34298,130.93672,47.21051,2.846004,12,3
1,107.59686,74.25109,0.37602,0,13,3
1,106.17901,74.47732,359.63851,4.1208,14,3
1,105.69143,74.25164,359.7042,4.430737,15,3
1,106.71057,73.04408,0.23558,2.525962,16,3
1,107.36004,73.67411,0.94481,1.385148,17,3
1,107.74277,72.87908,1.58198,2.093904,18,3
1,105.58561,75.8754,0.6788,3.19039,19,3
1,102.12781,73.87599,358.10268,2.974983,20,3
1,98.35256,72.62043,356.82234,1.538046,21,3
1,98.99654,73.37983,358.55077,1.852548,22,3
1,98.60422,73.71634,358.53186,1.67271,23,3
1,98.50721,71.36228,359.48979,3.318217,24,3
1,100.22629,72.41825,0.81559,4.402172,25,3
1,95.30779,72.84646,358.95104,2.59829,26,3
1,98.96254,73.51171,359.52219,4.403729,27,3
1,88.18233,157.07813,39.31065,0,28,3
1,88.30886,157.33431,38.40981,0.9135798,29,3
1,86.18415,155.64832,36.1262,1.329947,30,3
1,86.44847,155.23586,34.68729,1.223719,31,3
1,82.88886,154.82996,33.86664,1.724213,32,3
1,107.16252,149.76706,50.02968,0.8371844,33,3
1,104.25939,150.88684,47.66158,1.53129,34,3
1,79.96131,155.0015,30.78565,0,35,3
1,84.47323,155.40261,33.08173,1.321048,36,3
1,86.17641,155.32549,35.8551,1.433957,37,3
1,105.51877,149.41546,47.9864,1.301442,38,3
1,102.24594,150.48265,47.27941,2.429939,39,3
1,100.80589,43.9943,3.74062,0.7466526,40,3
1,100.42346,43.28752,2.89755,1.355544,41,3
1,99.80079,43.40897,2.92299,0.7261724,42,3
1,99.79967,43.47678,2.88548,0.8124563,43,3
1,98.82377,43.52336,2.6443,0.6436893,44,3
1,97.91131,43.16152,3.09883,0.5387137,45,3
1,97.72728,43.18131,3.36427,0.3411192,46,3
1,97.88826,44.04715,3.50978,0.6716139,47,3
1,96.86997,45.41303,5.74393,1.992248,48,3
1,99.25101,45.71312,6.23231,1.810524,49,3
1,101.87707,45.52226,5.88534,2.156475,50,3
1,107.05193,44.94059,3.8489,2.225418,51,3
1,73.35218,145.79481,2.60203,0.6614242,52,3
1,75.12829,145.39209,1.28293,1.875989,53,3
1,72.87391,145.0513,1.00377,0.9972997,54,3
1,73.04412,145.92695,0.79492,0.5472082,55,3
